AGE,ESPAC,B2,MIN_B2,AVG_B2,MAX_B2,StDev_B2
11,3.5x2.14,78.5,31.0,53.748844375963017,78.5,12.386712665943495
11,3.5x2.14,80.0,31.0,54.708456973293771,80.0,13.102689729610828
11,3.5x2.14,85.0,31.0,56.079096045197737,85.0,14.170564877281969
11,3.5x2.14,126.5,31.0,79.16367346938776,126.5,30.031484479192994
11,3.5x2.14,135.0,31.0,88.439008042895438,135.0,33.71317898256703
11,3.5x2.14,165.0,31.0,106.004243281471,165.0,39.382266995237622
11,3.5x2.14,171.0,31.0,107.72054103622192,171.0,40.156296818837248
1,4X1.85,328.5,251.5,295.06060606060606,328.5,20.707822947490897
1,4X1.85,358.0,251.5,309.78938156359391,358.0,28.482545189459788
1,4X1.85,363.0,251.5,311.62992125984255,363.0,29.544811478601797
1,4X1.85,373.5,251.5,316.06013478486261,373.5,32.192355961423033
1,4X1.85,379.0,251.5,318.62977667493794,379.0,33.769950250486154
1,4X1.85,381.0,251.5,319.5654936461388,381.0,34.352076300241478
1,4X1.85,390.5,251.5,322.89925719591457,390.5,36.495239773906221
1,4X1.85,450.0,251.5,347.7549862448418,450.0,53.181890175331958
1,4X1.85,471.0,251.5,353.96150097465886,471.0,57.733183443705258
13,3.5x2.14,59.0,54.0,56.8125,59.0,1.6584836995937529
13,3.5x2.14,74.5,54.0,65.933823529411768,74.5,6.0896769537043207
13,3.5x2.14,87.0,54.0,73.926444833625226,87.0,9.1086435413391484
13,3.5x2.14,103.5,54.0,81.5445434298441,103.5,12.726223519349483
13,3.5x2.14,132.0,54.0,87.221047794117652,132.0,17.266555406555451
13,3.5x2.14,155.0,54.0,95.204365079365076,155.0,25.80762406504126
-1,4X1.85,80.0,56.5,68.0985639686684,80.0,6.7274492267513279
-1,4X1.85,80.5,56.5,68.114732724902211,80.5,6.7379525521906567
-1,4X1.85,113.5,56.5,78.4545081967213,113.5,15.891015855183547
-1,4X1.85,121.0,56.5,84.53220221606648,121.0,20.381135418331564
-1,4X1.85,125.0,56.5,89.067931456548351,125.0,22.883982257755175
-1,4X1.85,177.0,56.5,130.17088353413655,177.0,33.866086951005379
0,4X1.85,114.5,108.5,111.53479853479854,114.5,1.7154353481047477
0,4X1.85,116.5,108.5,112.87837837837837,116.5,2.3964925775414279
0,4X1.85,124.5,108.5,116.68215158924205,124.5,4.4426660940818188
0,4X1.85,152.5,108.5,128.51388212372137,152.5,11.609600499669524
0,4X1.85,219.0,108.5,133.19995759117896,219.0,16.920751293934671
0,4X1.85,225.0,108.5,133.46405919661734,225.0,17.577817617077365
0,4X1.85,227.0,108.5,133.58213682432432,227.0,17.876917759724307
0,4X1.85,426.5,108.5,139.75245901639343,426.5,41.403696533180295
0,4X1.85,461.0,108.5,155.96894409937889,461.0,79.675293744138386
0,4X1.85,486.0,108.5,192.40385276917786,486.0,126.35583116388129
0,4X1.85,536.5,108.5,304.57891795215738,536.5,183.86871242359351
0,4X1.85,541.0,108.5,312.42631806395849,541.0,185.614512992453
0,4X1.85,546.0,108.5,319.08111227701994,546.0,186.97159992144282
0,4X1.85,554.0,108.5,329.86834733893556,554.0,188.96778765009509
0,4X1.85,589.5,108.5,355.9735105244381,589.5,193.51870819685348
0,4X1.85,610.5,108.5,373.7094639311714,610.5,196.88657118436473
0,4X1.85,628.5,108.5,390.12791415778912,628.5,199.8434286274726
0,4X1.85,636.5,108.5,396.67252516148415,636.5,200.99491740251153
0,4X1.85,641.5,108.5,399.69106957424714,641.5,201.5383400442029
0,4X1.85,651.5,108.5,405.49116326234969,651.5,202.64401919748585
0,4X1.85,738.0,108.5,429.2218836932044,738.0,208.84115231553093
0,4X1.85,754.0,108.5,431.48191503353939,754.0,209.8073140267413
0,4X1.85,812.0,108.5,441.0044808603252,812.0,214.86933061114533
0,4X1.85,862.5,108.5,463.33379668802127,862.5,228.10478056719265
0,4X1.85,863.5,108.5,464.00905031977794,863.5,228.50241774314176
0,4X1.85,871.0,108.5,469.67632361689471,871.0,231.81066664919987
0,4X1.85,880.0,108.5,477.36879887942104,880.0,236.20021487030746
0,4X1.85,880.5,108.5,477.41584967320262,880.5,236.22657955152528
0,4X1.85,898.0,108.5,492.027130473939,898.0,244.19751541014438
0,4X1.85,922.0,108.5,512.3406705227078,922.0,254.6237762019241
0,4X1.85,958.0,108.5,535.04229208924949,958.0,265.66107240703047
-2,4X1.85,114.0,103.5,109.58233532934132,114.0,3.1518076125544048
-2,4X1.85,119.0,103.5,112.73344947735191,119.0,4.5282163214848774
-2,4X1.85,119.5,103.5,112.74521739130435,119.5,4.5330617345887187
-2,4X1.85,126.0,103.5,116.95304437564499,126.0,6.2895125813896353
-2,4X1.85,142.0,103.5,124.82339955849889,142.0,10.103699970655754
-2,4X1.85,148.5,103.5,126.33120531154239,148.5,11.087183266391756
12,3.5x2.14,83.0,56.0,71.111320754716985,83.0,7.7851028188787961
12,3.5x2.14,90.0,56.0,75.870026525198938,90.0,9.8757751244044218
12,3.5x2.14,145.0,56.0,113.03935660506502,145.0,26.538154065978198
12,3.5x2.14,152.5,56.0,119.65801228364043,152.5,27.734327020222675
11,3.5x2.14,75.0,31.0,53.080824088748017,75.0,11.902872667238702
11,3.5x2.14,140.5,31.0,92.9039048200122,140.5,35.174257596166612
11,3.5x2.14,148.0,31.0,99.1426273458445,148.0,37.01663847797677
11,3.5x2.14,149.0,31.0,99.75,149.0,37.194881294186253
11,3.5x2.14,150.0,31.0,100.27646750524109,150.0,37.351418026985684
11,3.5x2.14,152.0,31.0,101.27826310380267,152.0,37.660232280056505
11,3.5x2.14,162.5,31.0,104.83140933140933,162.5,38.894691110963414
11,3.5x2.14,193.0,31.0,114.10947986577182,193.0,43.780512653340089
1,4X1.85,264.0,251.5,258.45945945945948,264.0,3.9972349165250445
1,4X1.85,272.0,251.5,263.51627906976745,272.0,6.1692230623299862
1,4X1.85,304.5,251.5,281.7909836065574,304.5,14.409466436027502
1,4X1.85,326.0,251.5,294.09922010398611,326.0,20.226940749617725
1,4X1.85,339.5,251.5,300.98394004282653,339.5,23.684569851200646
1,4X1.85,350.0,251.5,305.61582641991066,350.0,26.147682396398512
1,4X1.85,360.5,251.5,310.64449541284404,360.5,28.967195990943246
1,4X1.85,445.0,251.5,345.99720083974807,445.0,51.9423278014494
1,4X1.85,481.0,251.5,357.45012626262627,481.0,60.456692936808409
1,4X1.85,497.0,251.5,361.74763358778625,497.0,63.90035163170991
13,3.5x2.14,65.5,54.0,60.041322314049587,65.5,3.4451576988939032
13,3.5x2.14,135.0,54.0,87.518721461187212,135.0,17.607293605951607
13,3.5x2.14,136.0,54.0,87.7390909090909,136.0,17.867603246115827
13,3.5x2.14,143.5,54.0,89.956919060052215,143.5,20.403040814341033
13,3.5x2.14,149.0,54.0,92.525747508305642,149.0,23.137266162528356
13,3.5x2.14,154.0,54.0,94.726,154.0,25.347779625552146
-1,4X1.85,68.0,56.5,62.431297709923662,68.0,3.3608053874732517
-1,4X1.85,75.0,56.5,66.002377179080824,75.0,5.4387274471894349
-1,4X1.85,140.5,56.5,106.51725417439704,140.5,28.1761049605893
-1,4X1.85,182.0,56.5,133.41580626994556,182.0,34.97791935087654
-1,4X1.85,184.0,56.5,134.87324585383635,184.0,35.475524911588067
0,4X1.85,117.0,108.5,113.34531590413944,117.0,2.6079394353927463
0,4X1.85,126.5,108.5,117.69155844155844,126.5,5.0369269290152028
0,4X1.85,131.0,108.5,120.48084759576201,131.0,6.5818847689197675
0,4X1.85,139.5,108.5,124.16758917589176,139.5,8.7024163558464789
0,4X1.85,189.0,108.5,132.68838103374625,189.0,15.859653211362025
0,4X1.85,220.0,108.5,133.23675286138194,220.0,17.011297243187059
0,4X1.85,238.0,108.5,133.75063237774032,238.0,18.326779168490265
0,4X1.85,396.0,108.5,136.45644960597264,396.0,28.626779436682057
0,4X1.85,404.0,108.5,137.10943318163012,404.0,31.44662844852493
0,4X1.85,474.0,108.5,171.19350073855244,474.0,102.78328114772391
0,4X1.85,476.5,108.5,174.41797588600659,476.5,106.8815771814044
0,4X1.85,479.5,108.5,178.14561530133525,479.5,111.36623890385533
0,4X1.85,558.0,108.5,334.056068342498,558.0,189.68961649874828
0,4X1.85,600.0,108.5,364.30079201101927,600.0,195.12031542628731
0,4X1.85,632.0,108.5,393.99969618714874,632.0,200.52522666696527
0,4X1.85,634.5,108.5,395.51773584905658,634.5,200.79008989536027
0,4X1.85,640.0,108.5,398.86498958023219,640.0,201.38706190844613
0,4X1.85,656.0,108.5,407.7712071192766,656.0,203.09635952520151
0,4X1.85,656.5,108.5,407.8069029850746,656.5,203.10364187007568
0,4X1.85,666.5,108.5,412.69261083743845,666.5,204.13218562091654
0,4X1.85,687.0,108.5,419.67413344293738,687.0,205.78746804782585
0,4X1.85,701.5,108.5,423.52613805214105,701.5,206.87011289404072
0,4X1.85,712.5,108.5,425.4255333422783,712.5,207.46661989916333
0,4X1.85,718.5,108.5,426.43588715068859,718.5,207.81100230315369
0,4X1.85,720.0,108.5,426.94434063000534,720.0,207.98850858236167
0,4X1.85,826.5,108.5,445.65756196256956,826.5,217.59209150331029
0,4X1.85,839.5,108.5,450.79005490391813,839.5,220.64829517391891
0,4X1.85,851.5,108.5,456.75666707631808,851.5,224.2089004640479
0,4X1.85,870.5,108.5,468.67109971374043,870.5,231.22785125173843
0,4X1.85,882.5,108.5,479.05986283854469,882.5,237.14481429511221
0,4X1.85,891.5,108.5,486.6027952082145,891.5,241.28831802820011
0,4X1.85,900.0,108.5,493.44357190935608,900.0,244.94895426592223
0,4X1.85,913.5,108.5,505.17653150207104,913.5,251.03782096859217
0,4X1.85,949.5,108.5,530.31687179487176,949.5,263.38243785915574
0,4X1.85,967.0,108.5,539.9703258145363,967.0,268.03837814622403
0,4X1.85,971.0,108.5,542.32542372881358,971.0,269.177652428375
-2,4X1.85,106.0,103.5,104.96428571428571,106.0,0.86945522078620063
-2,4X1.85,112.0,103.5,108.33531746031746,112.0,2.5943669245993095
-2,4X1.85,124.0,103.5,115.80539273153576,124.0,5.8219065002333075
-2,4X1.85,148.0,103.5,126.31987736331119,148.0,11.078677469061015
12,3.5x2.14,82.0,56.0,70.498015873015873,82.0,7.4865747059942107
12,3.5x2.14,89.0,56.0,75.16155988857939,89.0,9.5860742698103252
12,3.5x2.14,91.0,56.0,76.411764705882348,91.0,10.097182379556843
12,3.5x2.14,94.5,56.0,77.8056206088993,94.5,10.703249310344335
12,3.5x2.14,111.0,56.0,85.874801901743268,111.0,14.912022919109932
12,3.5x2.14,128.0,56.0,95.338747099767986,128.0,20.350174453471453
12,3.5x2.14,151.0,56.0,118.86184210526316,151.0,27.59905804690391
11,3.5x2.14,37.0,31.0,34.263513513513516,37.0,1.9553631428363452
11,3.5x2.14,49.0,31.0,41.110894941634243,49.0,5.4350172112492778
11,3.5x2.14,51.0,31.0,42.231164383561641,51.0,5.938443223430057
11,3.5x2.14,56.0,31.0,44.872340425531917,56.0,7.2193946819984909
11,3.5x2.14,61.0,31.0,47.19,61.0,8.43651848205144
11,3.5x2.14,65.5,31.0,49.275193798449614,65.5,9.5884155914625566
11,3.5x2.14,83.0,31.0,55.422687861271676,83.0,13.651206792419629
11,3.5x2.14,84.0,31.0,55.749285714285712,84.0,13.909077821372534
11,3.5x2.14,86.0,31.0,56.288920056100984,86.0,14.34007028666405
11,3.5x2.14,107.0,31.0,64.738547486033525,107.0,21.255748534515636
11,3.5x2.14,142.0,31.0,94.5959952885748,142.0,35.690423594283665
11,3.5x2.14,157.0,31.0,103.34337944664031,157.0,38.342392677886473
1,4X1.85,274.0,251.5,264.66460905349794,274.0,6.6220005334896745
1,4X1.85,278.5,251.5,266.85185185185185,278.5,7.5962253876606463
1,4X1.85,309.0,251.5,284.60242424242426,309.0,15.706427443819148
1,4X1.85,332.5,251.5,297.35944881889765,332.5,21.859086675859469
1,4X1.85,352.0,251.5,306.8409937888199,352.0,26.835997947456402
1,4X1.85,420.0,251.5,336.10619641465314,420.0,45.181295235664976
13,3.5x2.14,66.0,54.0,60.659259259259258,66.0,3.735495257705828
13,3.5x2.14,76.0,54.0,67.0358306188925,76.0,6.5068103746968093
13,3.5x2.14,85.0,54.0,72.846007604562743,85.0,8.6726199277594684
13,3.5x2.14,151.0,54.0,93.238720262510256,151.0,23.865851008039478
13,3.5x2.14,156.5,54.0,95.588328075709782,156.5,26.173772807825685
13,3.5x2.14,162.5,54.0,97.865019011406844,162.5,28.295062668985196
-1,4X1.85,147.0,56.5,112.64234709717479,147.0,29.276781994106145
-1,4X1.85,159.5,56.5,120.27921914357682,159.5,30.799887830071885
-1,4X1.85,165.0,56.5,123.39972014925372,165.0,31.6242993550118
-1,4X1.85,195.5,56.5,141.30628819556128,195.5,37.714451253880149
-1,4X1.85,205.0,56.5,145.96845846290537,205.0,39.534700738067414
0,4X1.85,125.5,108.5,117.22571428571429,125.5,4.7640159861657985
0,4X1.85,129.0,108.5,119.34514078110809,129.0,5.9735665076294042
0,4X1.85,129.5,108.5,119.3543557168784,129.5,5.978684062373083
0,4X1.85,171.0,108.5,131.83311575282855,171.0,14.691890766146308
0,4X1.85,190.0,108.5,132.71285226302305,190.0,15.900428950646557
0,4X1.85,191.0,108.5,132.73772940674348,191.0,15.942575279471228
0,4X1.85,226.0,108.5,133.50316990701606,226.0,17.676769268325664
0,4X1.85,255.0,108.5,134.31816275167785,255.0,19.949663087453821
0,4X1.85,412.0,108.5,137.670313790256,412.0,33.749000600568642
0,4X1.85,453.0,108.5,151.09487179487181,453.0,70.410207006679741
0,4X1.85,466.0,108.5,161.71619047619046,466.0,89.256857489817591
0,4X1.85,494.5,108.5,212.04980719794344,494.5,142.78998395476742
0,4X1.85,528.0,108.5,289.83503927636275,528.0,180.05870516387182
0,4X1.85,529.0,108.5,292.20209757247233,529.0,180.7227105988562
0,4X1.85,536.0,108.5,304.47517333929767,536.0,183.84437219189229
0,4X1.85,552.5,108.5,327.05784035656404,552.5,188.46898177015461
0,4X1.85,591.0,108.5,357.30374246186591,591.0,193.77035763354971
0,4X1.85,599.0,108.5,363.32287344398338,599.0,194.93195994969471
0,4X1.85,611.5,108.5,374.29699620399407,611.5,196.99607148320732
0,4X1.85,617.0,108.5,380.09462071186988,617.0,198.06003669271192
0,4X1.85,646.5,108.5,401.94922104644326,646.5,201.95859192189923
0,4X1.85,653.5,108.5,406.88050993949872,653.5,202.91765804094004
0,4X1.85,665.0,108.5,412.2640631608628,665.0,204.03848505971234
0,4X1.85,668.5,108.5,413.72820297168488,668.5,204.36076884980795
0,4X1.85,676.0,108.5,416.55954526549289,676.0,205.01200189266294
0,4X1.85,703.0,108.5,423.9777478084963,703.0,207.00680019311474
0,4X1.85,708.0,108.5,424.81262605889469,708.0,207.26794500845415
0,4X1.85,710.0,108.5,425.1565941445071,710.0,207.37851482213821
0,4X1.85,711.0,108.5,425.31006711409395,711.0,207.42855755688126
0,4X1.85,744.0,108.5,429.92400211472375,744.0,209.13048318103739
0,4X1.85,789.0,108.5,435.93677787874856,789.0,212.03274096121498
0,4X1.85,824.0,108.5,444.83962742364719,824.0,217.1107569259087
0,4X1.85,842.0,108.5,452.100174107698,842.0,221.43101655932722
0,4X1.85,849.5,108.5,455.64142223317725,849.5,223.54432215437296
0,4X1.85,883.0,108.5,479.76293803666744,883.0,237.53590548019332
0,4X1.85,890.0,108.5,485.44610983981693,890.0,240.66049930565697
0,4X1.85,919.5,108.5,510.00705590865022,919.5,253.46416243835586
0,4X1.85,926.0,108.5,514.62510651896037,926.0,255.7560806162262
12,3.5x2.14,71.0,56.0,64.076,71.0,4.46584529440378
12,3.5x2.14,112.0,56.0,86.2018779342723,112.0,15.100704676745815
12,3.5x2.14,123.0,56.0,91.442483660130719,123.0,18.203761236149248
12,3.5x2.14,140.0,56.0,107.20915032679738,140.0,25.113104043478195
12,3.5x2.14,174.0,56.0,131.20943472956486,174.0,30.472593971735698
12,3.5x2.14,188.5,56.0,135.075234521576,188.5,32.195767454688905
11,3.5x2.14,44.0,31.0,37.886904761904759,44.0,3.7567115114281733
11,3.5x2.14,62.5,31.0,47.760683760683762,62.5,8.7517140054129321
11,3.5x2.14,114.0,31.0,68.738508682328913,114.0,24.165902778054889
11,3.5x2.14,153.0,31.0,101.75178207739307,153.0,37.809273106460061
1,4X1.85,273.0,251.5,264.09606986899564,273.0,6.3958890521198644
1,4X1.85,273.5,251.5,264.13695652173914,273.5,6.4119620298577242
1,4X1.85,289.5,251.5,273.04663774403468,289.5,10.515231942334607
1,4X1.85,323.0,251.5,292.53187613843352,323.0,19.475901579367783
1,4X1.85,369.0,251.5,314.468,369.0,31.234191988901731
1,4X1.85,421.5,251.5,336.46915017462163,421.5,45.424386857348175
1,4X1.85,428.0,251.5,339.19274163219256,428.0,47.255256255360443
1,4X1.85,454.0,251.5,348.99932042133878,454.0,54.06819597498523
1,4X1.85,460.0,251.5,351.05683333333332,460.0,55.556328969209865
1,4X1.85,472.0,251.5,354.26717433570968,472.0,57.969288422805576
1,4X1.85,473.0,251.5,354.7269205939316,473.0,58.324880846911419
1,4X1.85,474.0,251.5,354.88072211476469,474.0,58.444250074021461
1,4X1.85,492.0,251.5,360.39389265885256,492.0,62.7924002477382
13,3.5x2.14,86.0,54.0,73.302752293577981,86.0,8.852918456931187
13,3.5x2.14,103.0,54.0,81.5200668896321,103.0,12.712156670984811
13,3.5x2.14,107.5,54.0,82.969109947643986,107.5,13.577629845663209
13,3.5x2.14,120.0,54.0,85.395091434071219,120.0,15.41419362447442
13,3.5x2.14,128.0,54.0,86.699534883720929,128.0,16.701493866196785
13,3.5x2.14,143.0,54.0,89.9102787456446,143.0,20.350562322565914
13,3.5x2.14,165.0,54.0,99.0026158445441,165.0,29.341007483605388
13,3.5x2.14,166.0,54.0,99.201937406855436,166.0,29.523316724197375
-1,4X1.85,58.5,56.5,57.459016393442624,58.5,0.549962740913821
-1,4X1.85,64.5,56.5,60.537593984962406,64.5,2.2234802400574525
-1,4X1.85,72.0,56.5,64.696132596685089,72.0,4.6912735740119995
-1,4X1.85,81.0,56.5,68.329487179487174,81.0,6.8823621376811577
-1,4X1.85,116.5,56.5,80.685912240184763,116.5,17.72410657619999
-1,4X1.85,121.5,56.5,84.608845888044229,121.5,20.4293490703666
-1,4X1.85,122.0,56.5,85.881842456608808,122.0,21.193128323101618
-1,4X1.85,137.0,56.5,103.30077487765089,137.0,27.527182726770349
-1,4X1.85,141.5,56.5,107.45126353790614,141.5,28.350460614208398
-1,4X1.85,169.0,56.5,125.23424228877961,169.0,32.189551545862763
-1,4X1.85,175.5,56.5,128.75217301324503,175.5,33.381140696020779
-1,4X1.85,196.5,56.5,141.86373766316459,196.5,37.922061744927532
-1,4X1.85,209.0,56.5,147.63189742112087,209.0,40.250363805095006
0,4X1.85,112.5,108.5,110.60215053763442,112.5,1.2037310011634126
0,4X1.85,130.0,108.5,120.01574468085106,130.0,6.3349143884936332
0,4X1.85,131.5,108.5,120.49877949552481,131.5,6.5915161251698393
0,4X1.85,149.5,108.5,127.69838465421505,149.5,10.985746845480124
0,4X1.85,153.5,108.5,128.79706307173808,153.5,11.835867976355903
0,4X1.85,158.5,108.5,130.0900962861073,158.5,12.919138886856224
0,4X1.85,173.0,108.5,131.99198092761162,173.0,14.881435165881694
0,4X1.85,177.0,108.5,132.27067183462532,177.0,15.231053065661174
0,4X1.85,254.0,108.5,134.26751993285774,254.0,19.799983313849452
0,4X1.85,284.0,108.5,134.77612876254182,284.0,21.432613185712022
0,4X1.85,289.0,108.5,134.84057668198915,289.0,21.658815220542415
0,4X1.85,411.0,108.5,137.55700123915739,411.0,33.291966207764361
0,4X1.85,423.0,108.5,139.40110791957323,423.0,40.198640431391119
0,4X1.85,480.5,108.5,180.52363050483351,480.5,114.09309766882737
0,4X1.85,495.5,108.5,214.84075723830736,495.5,144.81028827094607
0,4X1.85,506.0,108.5,241.45526695526695,506.0,161.05161146340333
0,4X1.85,508.5,108.5,246.942198982476,508.5,163.80393588630255
0,4X1.85,516.5,108.5,265.41912151499213,516.5,171.88639451014407
0,4X1.85,517.0,108.5,267.32354476637954,517.0,172.61760641956957
0,4X1.85,547.0,108.5,321.02548897211818,547.0,187.34876058056
0,4X1.85,585.0,108.5,353.50991526951503,585.0,193.0572047006072
0,4X1.85,595.0,108.5,360.160942701945,595.0,194.31955837829742
0,4X1.85,596.0,108.5,360.69694055944058,596.0,194.42325314441115
0,4X1.85,620.0,108.5,383.24713922441197,620.0,198.62984659680293
0,4X1.85,625.5,108.5,387.87585723192018,625.5,199.44559533390529
0,4X1.85,639.0,108.5,398.46958401669895,639.0,201.31511633626661
0,4X1.85,643.5,108.5,400.80234790313051,643.5,201.74320584254744
0,4X1.85,649.0,108.5,403.95583090379012,649.0,202.34515340043495
0,4X1.85,655.0,108.5,407.45020120724348,655.0,203.03130973969323
0,4X1.85,685.0,108.5,419.27167947310647,685.0,205.68159743751195
0,4X1.85,685.5,108.5,419.30820414322955,685.5,205.69112447926233
0,4X1.85,693.0,108.5,421.69859940168618,693.0,206.33883683125035
0,4X1.85,705.0,108.5,424.31802262931035,705.0,207.11172936964681
0,4X1.85,725.0,108.5,427.77232796486089,725.0,208.28564198014959
0,4X1.85,735.0,108.5,429.05831676607022,735.0,208.77560638874502
0,4X1.85,769.0,108.5,432.91356731272919,769.0,210.47850167319118
0,4X1.85,868.0,108.5,467.23204452956668,868.0,230.38995771263671
0,4X1.85,872.0,108.5,470.44062462890395,872.0,232.25196365459436
0,4X1.85,879.0,108.5,476.00128835792924,879.0,235.43055682617182
0,4X1.85,881.0,108.5,478.26193803866761,881.0,236.69978353371988
0,4X1.85,887.0,108.5,483.07716653239726,887.0,239.36503683179419
0,4X1.85,899.5,108.5,492.98697214734949,899.5,244.70700903898003
0,4X1.85,924.0,108.5,513.483336893826,924.0,255.19029513726824
0,4X1.85,931.0,108.5,518.38505383153893,931.0,257.60585925199115
0,4X1.85,938.0,108.5,523.93829410539468,938.0,260.30536300885444
0,4X1.85,940.0,108.5,524.88887157107229,940.0,260.76501491984357
0,4X1.85,941.0,108.5,525.70875246292644,941.0,261.16072397724554
0,4X1.85,944.0,108.5,527.43251058556234,944.0,261.99148197867248
-2,4X1.85,104.0,103.5,103.98076923076923,104.0,0.098058067569092022
-2,4X1.85,120.5,103.5,113.38985736925515,120.5,4.79543352347177
-2,4X1.85,122.0,103.5,114.47524071526823,122.0,5.2668533547231187
-2,4X1.85,132.0,103.5,120.33182844243792,132.0,7.767986495834136
-2,4X1.85,139.5,103.5,123.51372315035799,139.5,9.3517875812967741
-2,4X1.85,141.0,103.5,124.41666666666667,141.0,9.867464232835216
-2,4X1.85,145.0,103.5,125.69246972090573,145.0,10.638491615596422
12,3.5x2.14,63.5,56.0,60.083333333333336,63.5,2.31092957058972
12,3.5x2.14,72.0,56.0,65.021126760563376,72.0,4.9148325366435861
12,3.5x2.14,78.5,56.0,68.367788461538467,78.5,6.4497740598903412
12,3.5x2.14,156.0,56.0,122.5373975409836,156.0,28.25059267808372
12,3.5x2.14,183.0,56.0,133.6412037037037,183.0,31.473867416635589
11,3.5x2.14,43.5,31.0,37.58125,43.5,3.5845087292666311
11,3.5x2.14,48.5,31.0,40.4451476793249,48.5,5.1306188379475035
11,3.5x2.14,49.5,31.0,41.143410852713181,49.5,5.4495185231399281
11,3.5x2.14,60.0,31.0,46.748853211009177,60.0,8.1972450413574087
11,3.5x2.14,63.5,31.0,48.356262833675565,63.5,9.0748984959981414
11,3.5x2.14,67.5,31.0,50.188990825688073,67.5,10.0964133433023
11,3.5x2.14,87.0,31.0,56.671745152354568,87.0,14.652550326461874
11,3.5x2.14,124.0,31.0,77.316638370118852,124.0,29.135889891487061
11,3.5x2.14,164.5,31.0,105.52756653992395,164.5,39.18083525439318
11,3.5x2.14,168.0,31.0,106.85402138540213,168.0,39.754330831589272
11,3.5x2.14,194.5,31.0,114.47661795407097,194.5,44.013080907608717
1,4X1.85,255.0,251.5,253.56060606060606,255.0,1.1093183137459335
1,4X1.85,258.0,251.5,255.07758620689654,258.0,2.0148608504866923
1,4X1.85,281.0,251.5,268.37648809523807,281.0,8.2956784750285433
1,4X1.85,296.0,251.5,277.44621848739496,296.0,12.380117313646815
1,4X1.85,296.5,251.5,277.4781879194631,296.5,12.394307207933283
1,4X1.85,335.0,251.5,298.77138531415596,335.0,22.562496677828598
1,4X1.85,384.0,251.5,320.62950504565111,384.0,35.02041882677846
1,4X1.85,404.0,251.5,329.29278131634817,404.0,40.715316420224113
1,4X1.85,413.0,251.5,333.15070707070709,413.0,43.242212705709022
1,4X1.85,426.5,251.5,338.48957543593633,426.5,46.778317855169881
1,4X1.85,446.0,251.5,346.34571129707115,446.0,52.185440377471537
1,4X1.85,470.5,251.5,353.80920624593364,470.5,57.616019567971684
1,4X1.85,496.5,251.5,361.66498625114576,496.5,63.8322983989687
13,3.5x2.14,71.0,54.0,63.580487804878047,71.0,5.1427761782624266
13,3.5x2.14,74.0,54.0,65.870370370370367,74.0,6.0671468778809476
13,3.5x2.14,113.0,54.0,84.2042957042957,113.0,14.410672140065902
13,3.5x2.14,153.0,54.0,94.006477732793527,153.0,24.640255242719537
13,3.5x2.14,157.0,54.0,95.973354231974923,157.0,26.538334744569287
-1,4X1.85,70.0,56.5,63.346578366445918,70.0,3.914910004861941
-1,4X1.85,97.0,56.5,72.929130009775164,97.0,10.398122474929254
-1,4X1.85,111.0,56.5,77.23853989813243,111.0,14.783109672735058
-1,4X1.85,131.5,56.5,96.596830113917775,131.5,25.788408860808271
-1,4X1.85,162.0,56.5,121.96607918879768,162.0,31.224228142848379
-1,4X1.85,166.5,56.5,123.85209967697277,166.5,31.757839914039426
-1,4X1.85,167.5,56.5,124.34443430656934,167.5,31.907218491699386
-1,4X1.85,171.5,56.5,126.29251255184458,171.5,32.539281042120564
-1,4X1.85,193.5,56.5,140.33016704880444,193.5,37.357232207911345
-1,4X1.85,214.0,56.5,149.46501049685094,214.0,41.0881283083244
-1,4X1.85,217.0,56.5,150.27333056822894,217.0,41.4820098172344
-1,4X1.85,219.5,56.5,150.85222755311858,219.5,41.775997738139495
0,4X1.85,134.5,108.5,121.90376266280752,134.5,7.3880101525778468
0,4X1.85,138.5,108.5,123.73481012658227,138.5,8.4447084226699367
0,4X1.85,148.5,108.5,127.38140368852459,148.5,10.752356492672281
0,4X1.85,168.0,108.5,131.34684883208462,168.0,14.137115614766284
0,4X1.85,176.0,108.5,132.21280724450193,176.0,15.155609730698684
0,4X1.85,184.0,108.5,132.48006003430532,184.0,15.530637339732408
0,4X1.85,232.0,108.5,133.70666385491353,232.0,18.205081530962286
0,4X1.85,365.0,108.5,135.93786367414796,365.0,26.291093648745463
0,4X1.85,489.0,108.5,199.25672043010752,489.0,132.56960038567394
0,4X1.85,495.0,108.5,214.75143220878422,495.0,144.74670965161241
0,4X1.85,504.5,108.5,235.93296994696524,504.5,158.08749074649305
0,4X1.85,511.0,108.5,252.33070321151718,511.0,166.34452343768592
0,4X1.85,533.0,108.5,299.63210778716603,533.0,182.67144010759688
0,4X1.85,544.0,108.5,316.63290199406026,544.0,186.48470156634829
0,4X1.85,549.5,108.5,323.3682042833608,549.5,187.791713974376
0,4X1.85,556.5,108.5,331.66038110361256,556.5,189.27915063632381
0,4X1.85,682.0,108.5,418.65273002338057,682.0,205.52270952988303
0,4X1.85,693.5,108.5,421.73555404486746,693.5,206.34914694520029
0,4X1.85,753.0,108.5,431.39705301933958,753.0,209.7696657219619
0,4X1.85,763.0,108.5,432.25797139483007,763.0,210.16557506098286
0,4X1.85,855.5,108.5,459.23027601367858,855.5,225.68306913289371
0,4X1.85,873.0,108.5,471.10865441612327,873.0,232.63683063728806
0,4X1.85,878.0,108.5,475.00763179523307,878.0,234.86751934745294
